112.1739722	26.41316667
112.2189444	26.46872222
112.1645556	26.44297222
112.1707500	26.43930556
112.1519444	26.44183333
112.1598333	26.43997222
112.1602222	26.40569444
112.1939722	26.38858333
112.1553056	26.36738889
112.1881667	26.34886111
112.1893611	26.34583333
112.1894722	26.34202778
112.2075556	26.35088889
112.2155278	26.35
112.2247778	26.35730556
112.2582778	26.34138889
112.2866944	26.35030556
112.3053611	26.35444444
112.3113889	26.36558333
112.2922778	26.36672222
112.3069167	26.36538889
112.3172222	26.3755
112.3233611	26.383
112.3315278	26.37430556
112.3283056	26.42808333
112.3045278	26.33313889
112.2874722	26.32558333
112.2770278	26.33227778
112.2702222	26.32119444
112.2581389	26.30502778
112.2575278	26.29908333
112.2973333	26.28358333
112.3074167	26.28263889
112.3354722	26.27902778
112.3473611	26.29088889
112.3421667	26.31163889
112.3640000	26.21897222
112.3396111	26.33872222
112.3570000	26.3315
112.3874167	26.36775
112.4000000	26.3285
112.4076389	26.32688889
112.4099444	26.31980556
112.4250556	26.31669444
112.4308333	26.33588889
112.4193611	26.34097222
112.4170000	26.34863889
112.4557222	26.32277778
112.4672222	26.32683333
112.4735000	26.31658333
112.4690000	26.35525
112.4556944	26.36783333
112.4571111	26.37244444
112.4422500	26.31055556
112.4430833	26.29483333
112.4580278	26.25986111
112.4573611	26.24211111
112.4660833	26.21980556
112.4784444	26.25466667
112.4747500	26.27441667
112.4827500	26.28491667
112.4745833	26.20563889
112.4854167	26.19769444
112.4862500	26.19183333
112.4779167	26.20119444
112.4518056	26.20730556
112.4948333	26.33294444
112.5140000	26.37494444
112.5301944	26.399
112.5628333	26.36247222
112.5660556	26.34697222
112.5647222	26.33408333
112.5625833	26.32127778
112.5703611	26.29469444
112.5842222	26.30283333
112.5955000	26.28283333
112.5968889	26.29597222
112.5928611	26.2915
112.6093333	26.29280556
112.5665000	26.37958333
112.5927778	26.37855556
112.6111389	26.32383333
112.6134167	26.31108333
112.6157500	26.29544444
112.6191389	26.39102778
112.5731389	26.39241667
112.5862500	26.41183333
112.6096667	26.43916667
112.6640556	26.53519444
112.6585000	26.52466667
112.6328333	26.42711111
112.6399167	26.43866667
112.6412778	26.48552778
112.6327778	26.48697222
112.5785000	26.47813889
112.5580278	26.48547222
112.5403056	26.50302778
112.5321944	26.50955556
112.5147778	26.49202778
112.5238611	26.46416667
112.5189167	26.45608333
112.4530000	26.74236111
112.9635000	26.72922222
112.9716389	26.75252778
112.9832222	26.7695
112.9707778	26.77605556
112.9650556	26.77541667
113.0103889	26.72244444
113.0171944	26.71833333
113.0343611	26.70397222
113.0458333	26.70663889
113.0250278	26.70452778
112.9981667	26.71983333
113.0121944	26.73072222
113.0208056	26.73605556
113.0404444	26.73613889
113.0545833	26.73008333
113.0609722	26.72125
112.9153611	26.72616667
112.9269167	26.73638889
112.8982500	26.73686111
113.0259722	26.74977778
113.0158056	26.76347222
113.0188611	26.77261111
113.0293333	26.78919444
113.0461944	26.7705
113.0782222	26.77138889
113.0744722	26.74955556
113.1100278	26.73013889
113.0879722	26.72172222
113.0824167	26.71691667
112.9503333	26.66911111
112.9388056	26.6605
112.9304167	26.64563889
112.9445000	26.61752778
112.9180278	26.68013889
112.6843333	26.71647222
112.7182500	26.68419444
112.6770000	26.69202778
112.6835833	26.66458333
112.7037500	26.66505556
112.7024722	26.31972222
112.7176389	26.65919444
112.7176667	26.64336111
112.7445278	26.66111111
112.7567222	26.66341667
112.8026667	26.68811111
112.7821667	26.69419444
112.7825000	26.68908333
112.6697778	26.67911111
112.7411111	26.73444444
112.7253611	26.68108333
112.7153611	26.68019444
112.6988611	26.67683333
112.6723889	26.69277778
112.7163333	26.70655556
112.7848889	26.76497222
112.7826111	26.77966667
112.7640833	26.81308333
112.7504722	26.80461111
112.7745278	26.80838889
112.7784722	26.80533333
112.7794722	26.80394444
112.7856111	26.80522222
112.7850833	26.81169444
112.7896389	26.81277778
112.7985556	26.80938889
112.7580000	26.70355556
112.8316944	26.69761111
112.8360556	26.69719444
112.8418889	26.69855556
112.8406111	26.72802778
112.8339444	26.74513889
112.9120000	26.75372222
112.9266389	26.75002778
112.9214444	26.76419444
112.9048056	26.78430556
112.9181389	26.77780556
112.8635556	26.77205556
112.8876389	26.74305556
112.3808611	26.87175
112.8928611	26.88430556
112.3335278	26.82733333
112.3265556	26.792
112.3160278	26.743
112.3552778	26.92866667
112.3743333	26.84713889
112.3891389	26.84466667
112.8628611	26.81425
112.8705833	26.7995
112.8786111	26.7905
112.8683611	26.79916667
112.8754444	26.81913889
112.8840278	26.81097222
112.8935556	26.75416667
112.8890556	26.83175
112.9049722	26.82219444
112.8935278	26.88183333
112.9453889	26.87505556
112.9519167	26.85986111
112.8062222	26.87530556
113.0231667	26.67036111
113.0408056	26.67927778
113.0523611	26.69511111
113.0830278	26.68525
113.1083056	26.66486111
113.1137222	26.69688889
113.0960556	26.664
113.0797222	26.64927778
113.0752778	26.65361111
113.0680556	26.65422222
113.0494167	26.65994444
113.3660278	26.66541667
112.9931667	26.64875
112.9932778	26.65769444
112.9864167	26.67891667
112.9687500	26.69669444
112.9936944	26.69561111
112.9976667	26.65702778
113.0010556	26.67363889
112.9812500	26.62369444
112.7046111	26.36347222
112.7097778	26.32430556
112.7327778	26.37338889
112.8390278	26.27591667
112.8144722	26.28597222
112.7219722	26.42708333
112.7276667	26.42197222
112.7379722	26.40002778
112.7385278	26.38961111
112.7434722	26.40619444
112.7462500	26.41030556
112.7493889	26.41788889
112.7643056	26.45711111
112.7837222	26.47413889
112.7951667	26.49663889
113.1040278	26.46744444
113.1105278	26.45275
113.1833333	26.47527778
113.1224167	26.47433333
113.1155556	26.47119444
113.1091389	26.51472222
113.1031944	26.51597222
113.0916111	26.51727778
113.0868333	26.51383333
113.0905278	26.50155556
112.9333333	26.45936111
112.9215278	26.45136111
112.9239444	26.44283333
112.7339722	26.51483333
112.7468889	26.53036111
112.1980556	26.59197222
112.1750000	26.68738889
112.1757500	26.69822222
112.1799444	26.70869444
112.1834444	26.72108333
112.1657222	26.69830556
112.1084444	26.66822222
112.1225833	26.69588889
112.1170278	26.71041667
112.0138611	26.66077778
112.0213611	26.66338889
112.0329722	26.70488889
112.0553889	26.72619444
112.0450833	26.73477778
112.0392222	26.76161111
112.0318056	26.74830556
112.0497778	26.75588889
112.0719167	26.74563889
112.0821944	26.74619444
112.0122500	26.68622222
112.0010000	26.71563889
111.9656389	26.71408333
111.9568611	26.72266667
111.9763611	26.73072222
111.9432222	26.72761111
111.9638056	26.73377778
111.9648889	26.74294444
111.9577500	26.75658333
111.9467222	26.76583333
111.9378056	26.77719444
111.9567778	26.76722222
111.9591944	26.77222222
111.9563889	26.78083333
111.9438611	26.82563889
111.9628056	26.83519444
111.9706944	26.82577778
112.0103889	26.815
112.0337778	26.79580556
112.1199500	27.09106
112.4251500	27.18738
112.4099900	27.21021
112.0953800	27.13996
112.4828500	27.13349
112.0547100	27.13991
112.4736300	27.13862
112.0568500	27.13273
112.4260300	27.19826
112.0994800	27.11238
112.1398300	27.10181
112.1115000	27.14272
112.1621600	27.07078
112.2115800	27.07542
112.1824400	27.07749
112.1999230	27.04068
112.1826200	27.05585
112.2457900	27.07991
112.1714100	27.06785
112.1582600	27.07408
112.2494400	27.16934
112.2970500	27.14583
112.2447700	27.1883
112.2941600	27.12484
112.2444900	27.22963
112.2570900	27.16768
112.2416800	27.22195
112.2858700	27.12919
112.4172400	27.22318
112.4201400	27.18855
112.4744600	27.16513
112.4707700	27.14479
